id,Name,GEN_GRAIN,SOIL_GROUP,Soil_Metric,Land_Cover_Type,value,metal,HM_unit,HM_name,PH_07,LOI_07
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,0.21,P2O5,w%,Phosphorus,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,13.02,As,mg/kg,Arsenic,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,21.16,Ni,mg/kg,Nickel,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,0.51,Se,mg/kg,Selenium,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,27.1,Cu,mg/kg,Copper,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,0.43,Cd,mg/kg,Cadmium,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Heavy Metals,,296.41,Zr,mg/kg,Zirconium,,
LEEDS_c9335ff56988,Scholes Community Orchard,,,Land Cover,Improve grassland,,,,,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,ARGILLIC - ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,0.65,Cd,mg/kg,Cadmium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,55.94,Pb,mg/kg,Lead,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,378.13,Zr,mg/kg,Zirconium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,14.26,As,mg/kg,Arsenic,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,0.54,Se,mg/kg,Selenium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,23.17,Ni,mg/kg,Nickel,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,20.51,Cu,mg/kg,Copper,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Land Cover,Improve grassland,,,,,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,0.18,P2O5,w%,Phosphorus,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Land Cover,Improve grassland,,,,,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,0.65,Cd,mg/kg,Cadmium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,52.46,Pb,mg/kg,Lead,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,ARGILLACEOUS,MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,19.69,Cu,mg/kg,Copper,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,393.67,Zr,mg/kg,Zirconium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,22.46,Ni,mg/kg,Nickel,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,13.31,As,mg/kg,Arsenic,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Heavy Metals,,0.52,Se,mg/kg,Selenium,,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Soil pH,,,,,,7.7,
LEEDS_bc9ebea40ac0,Lotherton Hall Orchard,,,Soil SOM,,,,,,,3.13
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Soil pH,,,,,,6.07,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Soil SOM,,,,,,,8.19
LEEDS_e0035d4c994d,Killingbeck Community Orchard,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,22.74,As,mg/kg,Arsenic,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,0.35,Cd,mg/kg,Cadmium,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,83.9,Pb,mg/kg,Lead,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,0.73,Se,mg/kg,Selenium,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,40.0,Cu,mg/kg,Copper,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,202.79,Zr,mg/kg,Zirconium,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,28.4,Ni,mg/kg,Nickel,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Heavy Metals,,0.29,P2O5,w%,Phosphorus,,
LEEDS_e0035d4c994d,Killingbeck Community Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,0.37,P2O5,w%,Phosphorus,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Land Cover,Improve grassland,,,,,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,23.51,As,mg/kg,Arsenic,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,30.64,Cu,mg/kg,Copper,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,93.64,Pb,mg/kg,Lead,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,0.56,Cd,mg/kg,Cadmium,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,1.02,Se,mg/kg,Selenium,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,305.78,Zr,mg/kg,Zirconium,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,,,Heavy Metals,,35.24,Ni,mg/kg,Nickel,,
LEEDS_45e3c8933b05,Kirkstall Abbey Community Orchard,ARGILLIC - ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,48.83,Cu,mg/kg,Copper,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,0.42,Cd,mg/kg,Cadmium,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,0.97,Se,mg/kg,Selenium,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,97.24,Pb,mg/kg,Lead,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,25.16,As,mg/kg,Arsenic,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,29.86,Ni,mg/kg,Nickel,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,258.15,Zr,mg/kg,Zirconium,,
LEEDS_e828624e9a33,Burley Park Community Orchard,,,Heavy Metals,,0.28,P2O5,w%,Phosphorus,,
LEEDS_e828624e9a33,Burley Park Community Orchard,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,ARGILLIC - ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,0.47,Cd,mg/kg,Cadmium,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,259.98,Zr,mg/kg,Zirconium,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,0.97,Se,mg/kg,Selenium,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,27.96,As,mg/kg,Arsenic,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,116.45,Pb,mg/kg,Lead,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,32.24,Ni,mg/kg,Nickel,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,0.3,P2O5,w%,Phosphorus,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Heavy Metals,,60.8,Cu,mg/kg,Copper,,
LEEDS_5e9114fb56ae,Rosebank Millennium Green Community Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,28.19,Ni,mg/kg,Nickel,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,0.35,Cd,mg/kg,Cadmium,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,281.94,Zr,mg/kg,Zirconium,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,88.32,Pb,mg/kg,Lead,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,0.87,Se,mg/kg,Selenium,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,0.27,P2O5,w%,Phosphorus,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,19.94,As,mg/kg,Arsenic,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Heavy Metals,,33.36,Cu,mg/kg,Copper,,
LEEDS_f2f93962add0,Meanwood Community Centre Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,31.42,Cu,mg/kg,Copper,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,91.29,Pb,mg/kg,Lead,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,29.3,Ni,mg/kg,Nickel,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,0.58,Cd,mg/kg,Cadmium,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,0.9,Se,mg/kg,Selenium,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,19.85,As,mg/kg,Arsenic,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,296.26,Zr,mg/kg,Zirconium,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,,,Heavy Metals,,0.32,P2O5,w%,Phosphorus,,
LEEDS_5e10de9e6f7e,West Park Fields Community Orchard,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Land Cover,Improve grassland,,,,,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY),Soil Parent,,,,,,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Soil SOM,,,,,,,16.67
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Soil pH,,,,,,5.5,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,7.39,Ni,mg/kg,Nickel,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,1.21,Se,mg/kg,Selenium,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,0.77,Cd,mg/kg,Cadmium,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,121.41,Pb,mg/kg,Lead,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,0.25,P2O5,w%,Phosphorus,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,10.99,As,mg/kg,Arsenic,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,210.12,Zr,mg/kg,Zirconium,,
LEEDS_1fdddfc3934a,Otley Chevin Orchard Project,,,Heavy Metals,,42.8,Cu,mg/kg,Copper,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Land Cover,Suburban,,,,,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,29.29,Cu,mg/kg,Copper,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,16.35,As,mg/kg,Arsenic,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,37.36,Ni,mg/kg,Nickel,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,0.22,P2O5,w%,Phosphorus,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,168.77,Zr,mg/kg,Zirconium,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,0.31,Cd,mg/kg,Cadmium,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,66.63,Pb,mg/kg,Lead,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,,,Heavy Metals,,0.55,Se,mg/kg,Selenium,,
LEEDS_c4ebd8c75241,Incredible Edible Crossgates,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Land Cover,Suburban,,,,,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,86.16,Pb,mg/kg,Lead,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,286.21,Zr,mg/kg,Zirconium,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,1.02,Se,mg/kg,Selenium,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,0.54,Cd,mg/kg,Cadmium,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,24.07,As,mg/kg,Arsenic,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,34.03,Ni,mg/kg,Nickel,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,37.28,Cu,mg/kg,Copper,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Land Cover,Urban,,,,,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_83e5f2b47d42,St Stephens Well Community Garden,,,Heavy Metals,,0.34,P2O5,w%,Phosphorus,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,23.96,As,mg/kg,Arsenic,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,99.65,Pb,mg/kg,Lead,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,31.95,Ni,mg/kg,Nickel,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Land Cover,Suburban,,,,,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,1.06,Se,mg/kg,Selenium,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,329.55,Zr,mg/kg,Zirconium,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,0.45,Cd,mg/kg,Cadmium,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,42.22,Cu,mg/kg,Copper,,
LEEDS_a0bc22334a54,Moorside Community Garden,,,Heavy Metals,,0.3,P2O5,w%,Phosphorus,,
LEEDS_a0bc22334a54,Moorside Community Garden,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,20.59,As,mg/kg,Arsenic,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,0.37,Cd,mg/kg,Cadmium,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,31.41,Ni,mg/kg,Nickel,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,30.69,Cu,mg/kg,Copper,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,94.76,Pb,mg/kg,Lead,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,0.9,Se,mg/kg,Selenium,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,0.27,P2O5,w%,Phosphorus,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Heavy Metals,,278.72,Zr,mg/kg,Zirconium,,
LEEDS_0417ac0968af,Headingley Community Orchard,,,Land Cover,Suburban,,,,,,
LEEDS_0417ac0968af,Headingley Community Orchard,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Land Cover,Suburban,,,,,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,37.66,Cu,mg/kg,Copper,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,0.87,Se,mg/kg,Selenium,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,15.54,As,mg/kg,Arsenic,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,0.33,P2O5,w%,Phosphorus,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,83.07,Pb,mg/kg,Lead,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,0.53,Cd,mg/kg,Cadmium,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,344.98,Zr,mg/kg,Zirconium,,
LEEDS_134e7315dc64,Horsforth Community Garden,,,Heavy Metals,,20.06,Ni,mg/kg,Nickel,,
LEEDS_134e7315dc64,Horsforth Community Garden,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Land Cover,Suburban,,,,,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,30.52,Ni,mg/kg,Nickel,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,34.28,Cu,mg/kg,Copper,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,19.71,As,mg/kg,Arsenic,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,0.89,Se,mg/kg,Selenium,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,0.4,Cd,mg/kg,Cadmium,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,276.13,Zr,mg/kg,Zirconium,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,91.66,Pb,mg/kg,Lead,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,,,Heavy Metals,,0.28,P2O5,w%,Phosphorus,,
LEEDS_6285987d0376,Bedford Fields Community Forest Garden,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Land Cover,Suburban,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,271.44,Zr,mg/kg,Zirconium,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,96.99,Pb,mg/kg,Lead,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,26.05,As,mg/kg,Arsenic,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,0.51,Cd,mg/kg,Cadmium,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,26.73,Ni,mg/kg,Nickel,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,0.86,Se,mg/kg,Selenium,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,50.28,Cu,mg/kg,Copper,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,ARGILLIC - ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Land Cover,Suburban,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Heavy Metals,,0.33,P2O5,w%,Phosphorus,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Soil SOM,,,,,,,14.86
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Soil pH,,,,,,5.74,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Land Cover,Improve grassland,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,ARENACEOUS,LIGHT(SANDY) TO MEDIUM(SANDY),Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Land Cover,Improve grassland,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,ARGILLIC - ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,Soil Parent,,,,,,,
LEEDS_22d389ab9a54,Calverley Gatescroft Allotments,,,Land Cover,Deciduous woodland,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Urban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Suburban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Suburban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Suburban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Urban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,0.96,Se,mg/kg,Selenium,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,31.85,Ni,mg/kg,Nickel,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,25.87,As,mg/kg,Arsenic,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,0.43,Cd,mg/kg,Cadmium,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,0.29,P2O5,w%,Phosphorus,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,255.36,Zr,mg/kg,Zirconium,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,49.01,Cu,mg/kg,Copper,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Heavy Metals,,102.05,Pb,mg/kg,Lead,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Suburban,,,,,,
LEEDS_f680723e0094,Beechwood Crescent Allotments Burley Model,,,Land Cover,Suburban,,,,,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Soil SOM,,,,,,,16.67
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Soil pH,,,,,,5.5,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,239.12,Zr,mg/kg,Zirconium,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,0.24,P2O5,w%,Phosphorus,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,11.56,As,mg/kg,Arsenic,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,9.54,Ni,mg/kg,Nickel,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,124.35,Pb,mg/kg,Lead,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,1.14,Se,mg/kg,Selenium,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,42.93,Cu,mg/kg,Copper,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Heavy Metals,,0.7,Cd,mg/kg,Cadmium,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Land Cover,Suburban,,,,,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Land Cover,Deciduous woodland,,,,,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,,,Land Cover,Deciduous woodland,,,,,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY),Soil Parent,,,,,,,
LEEDS_281ff81ad67f,Bird Cage Walk Allotments East Birdcage,MIXED (ARGILLIC-RUDACEOUS),MEDIUM TO LIGHT(SILTY),Soil Parent,,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,ARENACEOUS,LIGHT(SILTY) TO MEDIUM(SILTY),Soil Parent,,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Land Cover,Improve grassland,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Land Cover,Suburban,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,ARGILLIC - ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Land Cover,Suburban,,,,,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Heavy Metals,,0.43,Cd,mg/kg,Cadmium,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Heavy Metals,,0.29,P2O5,w%,Phosphorus,,
LEEDS_457d0e3b27c0,Hayleys Field Allotments Westover Road Haleys,,,Heavy Metals,,42.05,Cu,mg/kg,Copper,,
